,contrast
3786,3.6667656348449555
3787,3.835376156891616
3788,3.8572254211133776
3789,3.811778073348809
3790,3.763869877959644
3791,3.7131765955719565
3792,4.1078185720939135
3793,3.8217193749469414
3794,3.8955281781809767
3795,3.7064467522458426
3796,
3797,4.176995272472784
3798,3.9832769035658653
3799,
3800,4.08213735341495
3801,4.048602227015694
3802,3.8657303975571313
3803,3.3867912374197227
3804,4.271434631507413
3805,3.977466669156027
3806,4.0007790258615925
3807,4.03944004908095
3808,4.139310460663235
3809,3.696733351601153
3810,4.070299481431336
3811,3.5901860783318886
3812,3.7790572611764013
3813,4.17305410057908
3814,4.172141821865253
3815,4.355940648012663
3816,4.120459088602534
3817,3.7264601942032622
3818,3.629609484318689
3819,3.6167731897768243
3820,3.325169449014023
3821,4.0256381314768745
3822,3.979503669112439
3823,3.8858094011493223
3824,3.843628821322345
3825,4.250886313147309
3826,3.806720530408013
3827,4.5140665954403545
3828,3.5715902060783526
3829,4.319399841700634
3830,3.39241687706898
3831,3.9123437958287073
3832,3.5502669672619165
3833,3.9594681385804678
3834,3.921993686468628
3835,4.078493585529263
3836,4.3313560025771976
3837,3.661809630067995
3838,4.300975560104275
3839,4.277163885664731
3840,3.9796377173976265
3841,4.299218537858168
3842,3.8713214572960384
3843,4.1199334549937845
3844,3.7939616853093203
3845,3.9070230034484514
3846,3.435334931576798
3847,3.1442186640415293
3848,4.293543926650317
3849,3.6913282301307033
3850,3.652669961813601
3851,3.95932822705671
3852,3.877511169176235
3853,3.64279263574742
3854,3.6844364435689054
3855,3.609409883058465
3856,3.7117823192978214
3857,3.874907379732574
3858,3.629309842833178
3859,3.1639317790272794
3860,3.872544928192278
3861,3.7102046572184992
3862,3.7648449719971713
3863,3.603231042815532
3864,4.1227829546496135
3865,3.873838183857148
3866,3.482940119137405
3867,3.4971080944848953
3868,3.639231564315034
3869,3.3309170996831483
3870,3.607060712319666
3871,3.8813050551351695
3872,3.5793650441507747
3873,3.4708488064977225
3874,4.20019405942767
3875,3.8222652203315173
3876,3.6655628132173352
3877,4.10613227055698
3878,4.025234401318066
3879,3.948124123356322
3880,4.168752196247384
3881,
3882,3.9192090069849286
3883,3.783013331119844
3884,3.7295649256832246
3885,3.5290845235606896
3886,3.801591416614987
3887,3.873340577982288
3888,3.471176161480834
3889,4.116688695588968
3890,3.9945034619946878
3891,4.024958510712272
3892,3.735275879984594
3893,3.727059570601058
3894,3.772893808052092
3895,3.238629647468613
3896,3.9354466204316716
3897,3.8079245223021676
3898,3.457199205803102
3899,3.9900409533097823
3900,4.033354714321654
3901,3.8846930298369395
3902,4.052265744375681
3903,3.6296834322463214
3904,
3905,4.036322524952813
3906,3.7861058183545033
3907,3.8944827571385625
3908,3.3779853121419317
3909,3.7861058183545033
3910,4.393532325058351
3911,
3912,4.039789867754275
3913,4.035538442617634
3914,4.2021434488645095
3915,3.6175011927658405
3916,3.6758249444733417
3917,3.9053627273377822
3918,3.1569840991315345
3919,4.076017462772395
3920,3.7607808128372238
3921,3.8419350489100768
3922,3.7482118299768348
3923,3.3242507313136915
3924,3.926106165488233
3925,3.513817315614995
3926,3.966987132539635
3927,3.786590772369469
3928,4.121376912853834
3929,3.6973427918202693
3930,4.408679049197049
3931,3.696642464574428
3932,3.756628024168678
3933,3.6082646161576095
3934,4.355333967877413
3935,4.069786940500471
3936,3.764708388480375
3937,4.016508598622099
3938,3.873838183857148
3939,3.764620339723963
3940,3.8788403997251306
3941,3.5256173094400203
3942,3.950997777442114
3943,4.039962647583839
3944,4.108028963504449
3945,3.967904888267842
3946,4.494489035247559
3947,3.7076234320780688
3948,3.959996584309261
3949,3.9575758278412705
3950,3.81172266125621
3951,3.977232373012336
3952,4.069458622302254
3953,4.028233480131466
3954,4.303726755906053
3955,3.8374086860333954
3956,4.177389405594897
3957,4.142019806635481
3958,3.9327020249168543
3959,3.48561753944159
3960,3.713719740850822
3961,3.9421362051535667
3962,3.8493915647482666
3963,
3964,3.967021323257577
3965,3.496671507589229
3966,4.368343996643105
3967,3.6072256710498642
3968,3.9330060500402992
3969,4.018905316695322
3970,4.277269391076774
3971,3.3817367441455866
3972,4.4858202167614305
3973,4.028549186222163
3974,3.530310567173391
3975,4.260626489139005
3976,3.805750736687373
3977,4.066030536766439
3978,4.419521523103556
3979,4.497993983595357
3980,4.0691279037525865
3981,4.160217171176655
3982,3.596842924969972
3983,3.913460298571596
3984,4.149193367923667
3985,3.6024438592120194
3986,4.354192889315144
3987,3.417000080657966
3988,4.361644771247923
3989,3.9009494038958548
3990,4.173669073661527
3991,4.104113868917731
3992,3.8315760709360402
3993,3.641554143873022
3994,3.656746811474675
3995,3.829605449836781
3996,3.4730309435868345
3997,4.300023538663038
3998,3.940135311056295
3999,3.5972872828914872
4000,3.7303985919988873
4001,4.065106851246159
4002,3.0869265022600296
4003,3.922595653615261
4004,3.899948871231394
4005,4.208850965315445
4006,3.870802225694951
4007,3.6916305309204795
4008,3.7915790602095294
4009,4.264848987178953
4010,3.651761648081268
4011,3.6167731897768243
4012,3.85867329373881
4013,3.968193767127244
4014,4.25638468581315
4015,3.7857133994683276
4016,3.9530935945289722
4017,4.566934846475845
4018,3.674741991521654
4019,3.7186589886884684
4020,3.789987316403353
4021,4.319051263100234
4022,3.3074100210152815
4023,3.938187365370262
4024,3.7356196542837647
4025,4.207814960328052
4026,2.511373539538031
4027,3.7574469788461378
4028,4.094012308487973
4029,4.233691565325231
4030,3.845431612234494
4031,3.7038617145289168
4032,3.606907850575134
4033,4.068756571461898
4034,3.9772124435935967
4035,3.8707163527973174
4036,3.9657222003397186
4037,4.171406242360196
4038,3.9341901774344876
4039,3.5547920450090564
4040,3.8893792105075917
4041,4.0535411296734996
4042,3.788493560969713
4043,4.032920404582378
4044,4.366958769287153
4045,3.8186775242070023
4046,
4047,3.552090038761023
4048,4.086764261755926
4049,4.138841322511514
4050,3.9136484878465447
4051,3.396550154562425
4052,3.8301028046937478
4053,4.120459088602534
4054,4.267691269151667
4055,3.97778165893165
4056,3.908450970578316
4057,
4058,3.7756795035418715
4059,4.060693538524106
4060,3.5837819362750176
4061,4.229339383917203
4062,3.6836264297107446
4063,3.691423332915215
4064,4.017894032311844
4065,
4066,4.333666582493741
4067,4.0363174373300525
4068,3.8602462440109035
4069,3.538968590987402
4070,3.8519358984688097
4071,3.343624626640002
4072,3.885790572833414
4073,3.348088572758344
4074,3.7753691742357525
4075,3.9616519129334207
4076,4.015538472344426
4077,4.294341173271543
4078,4.318493522530362
4079,3.6414353577236196
4080,3.7332776443422775
4081,4.428967462857252
4082,3.619795640895578
4083,3.9332591372167736
4084,3.224715548636734
4085,4.068385119978761
4086,
4087,3.9445223185144354
4088,4.213884828563787
4089,3.7172225133839194
4090,3.3926449065638153
4091,3.8167032522143733
4092,3.9920341083839945
4093,3.702035493355554
4094,4.055052872141861
4095,4.066118206917022
4096,3.7285797314840115
4097,4.321357576101264
4098,3.996760904318158
4099,3.698856470056483
4100,4.0204111867019705
4101,4.0171678512924585
4102,4.208487990045362
4103,4.086664286825918
4104,4.121321658503704
4105,3.994327698253848
4106,3.4558651440770807
4107,4.157815907317364
4108,
4109,3.873838183857148
4110,4.303744109678944
4111,4.19197208172705
4112,3.8878162128468956
4113,4.2563810241267594
4114,3.862862640682861
4115,4.188976407412427
4116,4.188487204007723
4117,3.84542838982065
4118,3.4732064503347537
4119,3.4995109805984006
4120,3.8375348688014097
4121,4.059242322040298
4122,3.103406572252374
4123,3.9383327039836797
4124,4.257307757544934
4125,4.244324238993335
4126,3.9054175747622852
4127,4.271551183324619
4128,4.088915413246396
4129,3.815483518110494
4130,4.054484764822194
4131,3.8587668812530684
4132,2.974006926120867
4133,3.6779986206471826
4134,3.4690969624669257
4135,3.6135612717223506
4136,3.6977817042948056
4137,3.831425202654573
4138,3.7592370585011774
4139,2.8230160565377163
4140,4.294471775763054
4141,4.280217376761064
4142,4.380524328605815
4143,3.940135311056295
4144,3.7042289600614993
4145,3.324334193548554
4146,3.9189429024417706
4147,3.768064581425405
4148,3.324334193548554
4149,3.5791393839306855
4150,3.793195196205618
4151,3.3863065474684797
4152,
4153,3.6747149836272626
4154,4.49129005335131
4155,4.272027919894575
4156,4.272027919894575
4157,3.9373953918352855
4158,3.9428647219132555
4159,3.915919195679897
4160,4.29966278912168
4161,4.422851616258452
4162,3.5015331990383753
4163,3.4352042567051253
4164,3.78274197384833
4165,3.5980423524241156
4166,4.1200941037093335
4167,4.048185863406185
4168,3.5419481190870092
4169,3.4405629977365164
4170,3.8857333636418687
4171,3.7078947396457953
4172,3.7332776443422775
4173,3.644978218463119
4174,3.6748375519218834
4175,3.7042289600614993
4176,3.7288921753902904
4177,3.644213228657094
4178,4.165149297208383
4179,3.269741462661424
4180,4.243232400610557
4181,3.720953869119753
4182,3.6549483739592263
4183,4.098258709625856
4184,4.191547672192396
4185,3.6274743077462897
4186,4.301584145742959
4187,3.7737706246626956
4188,4.171452384763388
4189,4.00727183630438
4190,3.729527243405066
4191,4.383710214656094
4192,3.477398741497144
4193,3.840542804212481
4194,3.959646251046364
4195,4.126229265101025
4196,4.10377566061274
4197,3.5714202155258783
4198,4.161284444943346
4199,4.228788427019657
4200,
4201,3.9161629820891735
4202,2.893736919181823
4203,4.371086389845726
4204,4.294005835412673
4205,3.8348885853314325
4206,4.0434001394330235
4207,3.464357579466607
4208,
4209,3.6785576155979736
4210,4.043906843869721
4211,3.6557225842013756
4212,3.6973427918202693
4213,4.047715816834667
4214,3.8849826103290455
4215,3.9246019312465585
4216,2.915242144837941
4217,3.6517820162002184
4218,3.5161003104915736
4219,4.043511747113865
4220,3.6041277239166987
4221,3.491597128116757
4222,3.9855254942346163
4223,4.15199923979045
4224,3.9772124435935967
4225,4.1022499219860045
4226,3.6135270777227655
4227,
4228,3.7045922224784076
4229,3.933413623432268
4230,3.646773687375485
4231,3.8176656644550726
4232,3.1581622136232013
4233,3.873838183857148
4234,3.46197052919616
4235,4.035978171124646
4236,3.9941115825543156
4237,3.7012453747336274
4238,2.931921656797632
4239,3.901506748178509
4240,4.040144391424573
4241,3.907269890934743
4242,4.138045010975214
4243,4.256597217236093
4244,4.064058414769871
4245,3.941426541635763
4246,3.47863881043061
4247,3.894680470953341
4248,2.931921656797632
4249,4.021482440330788
4250,3.898352913178584
4251,4.633233823071085
4252,4.03397457582613
4253,3.6871854551587764
4254,3.7824099970925764
4255,3.810267527259876
4256,3.465498752049353
4257,4.367404670778171
4258,3.9653980159386064
4259,3.761425794577447
4260,3.81988976778407
4261,4.347834160507751
4262,4.370619200913982
4263,3.9616472852862703
4264,3.8051105945158183
4265,3.622384838835737
4266,3.6897391786677467
4267,3.89010364426906
4268,4.32396858925074
4269,3.856794931647971
4270,3.7907562288551087
4271,4.174952293564293
4272,3.636240210680976
4273,3.87058414950379
4274,4.520944207149749
4275,4.041306614438103
4276,3.968793113870032
4277,3.888777198540302
4278,4.358161917806006
4279,3.933384754367339
4280,3.7443382742963895
4281,3.843628821322345
4282,4.161122029568833
4283,3.8079245223021676
4284,
4285,3.5487551497699084
4286,3.9688918333421963
4287,4.141283950216558
4288,4.052043525198037
4289,3.8856639826385058
4290,3.455078013347045
4291,3.6276685137504217
4292,3.7683627425957953
4293,4.348196831543295
4294,2.8237746559760213
4295,3.6997231632201126
4296,4.3066361420393715
4297,3.856529120998179
4298,
4299,
4300,
4301,
4302,
4303,
4304,
4305,3.826145454418951
4306,4.147724661298561
4307,3.289596319279468
4308,3.5969521115457543
4309,3.708417448553548
4310,4.111239655375199
4311,3.4143823680608967
4312,3.8764873701980695
4313,4.291359712020095
4314,
4315,3.8564533991152747
4316,4.0482488404190855
4317,3.7822345885393247
4318,
4319,3.9959127106494705
4320,4.308122436301541
4321,3.457055102891272
4322,4.032153910162563
4323,4.144819712011761
4324,3.954945203951131
4325,3.5019678601849686
4326,4.316804966787522
4327,3.706412751204987
4328,3.640972933844013
4329,4.362171413141589
4330,3.7849284464656594
4331,3.7849284464656594
4332,3.9060797183500364
4333,3.885166947076191
4334,4.620140731371083
4335,3.6560283687541446
4336,3.8407980491335625
4337,3.8131544083634523
4338,4.15242318582099
4339,4.063098800382196
4340,4.022808073870298
4341,3.7456842302190796
4342,4.193395400709088
4343,
4344,4.202568455229542
4345,3.770552492660468
4346,3.8274455525036326
4347,3.5827053052822757
4348,3.819365347727081
4349,4.215602277269443
4350,4.125751718946763
4351,4.0515476808166015
4352,4.060874943335813
4353,4.261507445466938
4354,3.7406744959036784
4355,3.2561079895672416
4356,3.5719877666938604
4357,4.048944065151192
4358,3.675926289546228
4359,3.6726780954782856
4360,3.6404087578393973
4361,3.8405975357903035
4362,4.238392235949343
4363,3.7400632381666696
4364,4.06459953120493
4365,3.9857603564544166
4366,
4367,3.997627648075022
4368,3.9044945334586942
4369,4.25265229879679
4370,3.2339843049977897
4371,3.755987868234883
4372,3.8631697706961217
4373,4.007508760295621
4374,4.232249420492269
4375,3.66038613339117
4376,3.7468401211357123
4377,3.406310093747935
4378,3.9848092080911104
4379,4.345001723650839
4380,3.8744294843317366
4381,4.1992026643002625
4382,3.3964648581051797
4383,3.538187195666955
4384,3.4989918957668285
4385,4.273116130609541
4386,4.024523416003183
4387,3.269741462661424
4388,4.219597977196076
4389,4.321107699628548
4390,3.5267493564660994
4391,4.230377339702353
4392,2.862710703651696
4393,
4394,3.947863822201031
4395,4.116926970869344
4396,3.489211230616726
4397,4.385975640131799
4398,4.047154878315679
4399,3.576651838358822
4400,3.9136484878465447
4401,3.3778499222083456
4402,4.083948161965499
4403,3.743093628941865
4404,4.371335959721908
4405,4.358298812413402
4406,4.211968741929566
4407,3.3887662512933785
4408,4.175124654148116
4409,3.937361189432089
4410,4.277210807017884
4411,3.8464444473192514
4412,4.032694041962021
4413,4.282906999520904
4414,4.48068517654446
4415,3.7510554391446282
4416,4.400660434057
4417,3.816005922739147
4418,4.044978598696096
4419,3.67697486208837
4420,4.07872847546466
4421,3.2832036973198546
4422,3.3280995986708377
4423,3.5992370455602893
4424,4.003295012795779
4425,4.106450742016652
4426,4.004518188093783
4427,3.890284544068098
4428,3.922003007206516
4429,4.106415481828345
4430,
4431,4.272116168923784
4432,4.311265006009378
4433,4.324373979860546
4434,4.046100173764026
4435,3.6000135116521053
4436,4.082467930958659
4437,3.661365829667307
4438,4.453851117301756
4439,3.6112428732269115
4440,
4441,3.9891394599912124
4442,3.763899718739318
4443,3.213796194390346
4444,3.701432659132421
4445,3.690552104474972
4446,3.7857133994683276
4447,3.9424589458410186
4448,3.6372684656574967
4449,3.440410986469202
4450,3.734303265098842
4451,2.6855895096096085
4452,3.943303737040371
4453,3.0841692202738433
4454,4.166720557051171
4455,3.4894333715609283
4456,3.701432659132421
4457,3.3476123338197685
4458,4.060853593640085
4459,3.6741212528218257
4460,3.7857133994683276
4461,3.1029842307628246
4462,4.055193320368161
4463,3.420890155655044
4464,3.935680836715332
4465,4.501645732113608
4466,
4467,3.843628821322345
4468,3.64166083848444
4469,3.163088865100725
4470,3.878725997057208
4471,3.5252809054832186
4472,3.6706064031719596
4473,3.865574331632344
4474,4.570376984313734
4475,3.9580775603925957
4476,3.693401877541374
4477,4.07212441665205
4478,3.965731252507395
4479,4.0041685470023936
4480,4.147724661298561
4481,3.1578634162586807
4482,3.881726115509184
4483,3.411220660341207
4484,3.8195437580164646
4485,3.893310381922448
4486,3.9743035731310377
4487,3.6000435957078465
4488,3.5773846991986527
4489,3.9821862647289015
4490,3.0424756711900365
4491,3.4202587222062437
4492,4.152410660472775
4493,3.747017191369884
4494,3.5086883502283253
4495,3.8687066199485405
4496,3.8880242143314767
4497,3.593700082433103
4498,3.566754702291582
4499,4.0582229972156325
4500,3.5209054769068864
4501,4.009677355086049
4502,3.6748636563273904
4503,4.162278718706161
4504,3.4503318726459673
4505,3.7016367825392478
4506,3.7637844305991424
4507,3.3291951381313796
4508,3.5967110569569196
4509,3.754938500141682
4510,4.006687753745359
4511,4.274501768615715
4512,3.652956928974175
4513,3.652956928974175
4514,3.2466067543021215
4515,3.852248700665162
4516,3.912177317323863
4517,3.810978439154321
4518,3.7272570049560074
4519,3.5798547290978298
4520,3.2488228487537514
4521,4.0893753389881065
4522,3.9599901330866394
4523,4.106401936286068
4524,4.134394294687051
4525,3.920178788198245
4526,3.660055236442437
4527,3.1499626774135554
4528,3.7219380681244956
4529,3.8603610225819485
4530,4.22865744965742
4531,3.9203443632700408
4532,3.373670608885496
4533,4.0083094593480695
4534,3.7639964525889296
4535,3.3558072858498407
4536,3.965019909762921
4537,3.873838183857148
4538,3.9341692663498944
4539,3.7416062152888356
4540,4.104250912497855
4541,4.004072544398359
4542,3.629719462682143
4543,4.034712036268146
4544,3.6295466622872414
4545,3.8561134743535868
4546,3.8982991333508576
4547,4.219648386398142
4548,4.412833872550473
4549,4.047423153822502
4550,3.5950843203429863
4551,4.027823356874324
4552,4.084925813602357
4553,
4554,
4555,4.392604770041459
4556,4.018641466536812
4557,3.326658366393811
4558,4.366610259956888
4559,3.8619789749349507
4560,4.108605659667788
4561,3.379895466681067
4562,3.8160124488707603
4563,4.0256381314768745
4564,3.92095392831497
4565,4.114923016820265
4566,4.098990867852965
4567,3.64837104695518
4568,4.0303941288725085
4569,4.388574258784467
4570,3.910938575955948
4571,3.3558072858498407
4572,4.18285277126858
4573,4.16979643616334
4574,3.9827705342806774
4575,3.6359030898167553
4576,3.953527210253823
4577,
4578,3.621725956277028
4579,4.203543982532659
4580,4.0434001394330235
4581,4.230036472239135
4582,3.873838183857148
4583,3.6698762269992105
4584,3.8090241018845736
4585,
4586,3.849818433475643
4587,3.7801190732934478
4588,4.055193320368161
4589,3.593622093632169
4590,3.324334193548554
4591,
4592,4.06485488943824
4593,4.657309493419385
4594,3.186829571802598
4595,3.932764333107106
4596,4.046158680606923
4597,4.121931776341451
4598,
4599,4.083178420267913
4600,4.376503265209428
4601,3.9338000819191157
4602,3.7909907869430626
4603,3.826987640075104
4604,
4605,3.934074202486466
4606,4.16415058231495
4607,4.213729487657441
4608,3.873838183857148
4609,4.217499221775488
4610,4.2679493085608575
4611,3.6961379015965545
4612,4.243232400610557
4613,
4614,4.084253755891838
4615,3.8649365373155584
4616,4.022682657079091
4617,4.188555853958374
4618,4.0842696986174545
4619,3.9453328578199414
4620,4.131210873926116
4621,4.227569217470993
4622,4.2090202567164905
4623,3.852248700665162
4624,4.065106851246159
4625,4.486139320897029
4626,3.678738780329933
4627,3.655891439272845
4628,3.8684786417838293
4629,3.348180854958594
4630,4.348196831543295
4631,4.183182278139867
4632,4.298588093927045
4633,3.4548047005000204
4634,3.894839165640478
4635,3.792240422342283
4636,3.873838183857148
4637,3.873838183857148
4638,3.8222132583784285
4639,3.698856470056483
4640,3.914235043438784
4641,3.9639738283213295
4642,
4643,3.7853850229983457
4644,3.7863224272320193
4645,4.1200941037093335
4646,3.5436527403857414
4647,3.817798132173404
4648,3.7582652403027055
4649,4.45420094963966
4650,3.525100635186107
4651,
4652,3.6523094654206867
4653,3.962113293173233
4654,4.142576807324653
4655,3.7585219012166733
4656,3.69253009778306
4657,3.647799853048068
4658,3.810267527259876
4659,4.310192061471387
4660,4.119506033719835
4661,3.7798746654074877
4662,3.9835269793765917
4663,4.6832498666654985
4664,3.4561326538863253
4665,3.7332776443422775
4666,4.31126788714578
4667,3.878665599275651
4668,4.12855363472069
4669,3.4561018633803045
4670,3.6149206184417104
4671,3.7851551770969625
4672,3.9537320618156726
4673,3.871420061101712
4674,3.9645772852253796
4675,3.8281974301067354
4676,4.119085811722998
4677,
4678,3.97115827596999
4679,3.2509781532573068
4680,3.5881557965635413
4681,3.7038484609491484
4682,4.140660635712114
4683,4.1751019463308054
4684,3.9142836663907445
4685,4.103801501088109
4686,4.187741106061128
4687,
4688,
4689,
4690,3.983831754805806
4691,4.106692573562926
4692,
4693,3.9812597889740537
4694,4.124693230081835
4695,4.188855914311645
4696,4.139971960592784
4697,
4698,3.893766703693693
4699,4.100030958459424
4700,3.834037341456191
4701,4.085168039888181
4702,3.9436592136922215
4703,3.4615138698054757
4704,4.256597217236093
4705,4.02247887545614
4706,3.8360547587432174
4707,3.8208388608817367
4708,3.784329592685718
4709,4.055193320368161
4710,4.234435884519181
4711,4.053193797097091
4712,3.403409889373441
4713,3.7768785056932686
4714,4.111823359935195
4715,3.826987640075104
4716,3.9906838776501097
4717,3.319750204036328
4718,3.2339843049977897
4719,3.9118964325049705
4720,4.502400597180171
4721,3.324334193548554
4722,2.9252570668859192
4723,
4724,4.133998584737619
4725,3.7580250925936554
4726,3.7248783990879697
4727,3.8817333956807185
4728,3.9273494685662835
4729,4.291452321220985
4730,4.274856452156892
4731,4.036447578438098
4732,4.171048135111412
4733,3.7340960890323385
4734,4.3278626826494895
4735,3.2339843049977897
4736,4.280217376761064
4737,4.136400153026102
4738,3.349686961134291
4739,4.2483356789039926
4740,3.7702762631960662
4741,4.266252922260472
4742,3.9935220009518226
4743,3.5987959798936466
4744,4.19125225287205
4745,3.832561801268879
4746,3.1120937848593857
4747,3.59149657196198
4748,4.319981251876058
4749,4.0183651603098305
4750,3.9460867027886306
4751,4.147724661298561
4752,4.2794053658849505
4753,3.697830881581175
4754,4.091550319218026
4755,3.576134438335372
4756,3.5550440488591986
4757,4.135767308985656
4758,3.873838183857148
4759,3.629819911942609
4760,3.7712834101666783
4761,4.125751718946763
4762,3.367993572693888
4763,3.990549796269387
4764,3.813956715148582
4765,3.8956854485635817
4766,
4767,3.499915095905226
4768,3.840815259800302
4769,3.9828348496253674
4770,4.0117476727140575
4771,
4772,3.5742754039542475
4773,4.167831463887775
4774,3.585791832848488
4775,3.9180215537516814
4776,4.170228830717291
4777,3.756892345908183
4778,4.215602277269443
4779,4.1245516616372955
4780,3.956881214990998
4781,3.379912284297028
4782,3.3693399866069176
4783,3.39430142661912
4784,3.2116196860341875
4785,3.6271588471940643
4786,3.9575758278412705
4787,3.784987894199958
4788,3.9135200421190386
4789,3.833658742193208
4790,
4791,3.662300054433356
4792,3.504711507229806
4793,3.0613296728748716
4794,4.219631735877939
4795,3.8788312699147003
4796,3.963588216781722
4797,3.9334949444838667
4798,4.15057937561543
4799,4.116563269434657
4800,3.9554044538958593
4801,3.5260099284079156
4802,3.6601943862471438
4803,2.9508852143995856
4804,3.8137928946318516
4805,4.060529855899058
4806,3.687282776338371
4807,3.5969521115457543
4808,4.325951595726797
4809,3.5406099737694765
4810,3.4294135434651425
4811,3.943216317954654
4812,3.442428385413685
4813,3.3102232706904866
4814,3.938951331825123
4815,3.8915538371642135
4816,3.269741462661424
4817,3.4956573592874065
4818,3.8077393660423553
4819,4.099139140529619
4820,3.9436455591708106
4821,4.135767308985656
4822,3.3592996636178953
4823,
4824,4.014843328687425
4825,4.068619748414151
4826,4.393341498716467
4827,3.7701389647366237
4828,3.56434943929411
4829,4.274655594446612
4830,3.875961150161734
4831,3.6252869021730545
4832,4.061556448865206
4833,3.9804483199492773
4834,4.255669662025793
4835,3.638355043237356
4836,4.301584145742959
4837,4.038840364800137
4838,4.029942367529497
4839,3.7666662520071728
4840,2.9129128829052515
4841,3.7510554391446282
4842,4.498404509219954
4843,4.407010213851135
4844,3.9848092080911104
4845,3.8723237910979713
4846,3.746209034253508
4847,3.829074616644662
4848,4.0006226552065725
4849,4.357243624238901
4850,3.873838183857148
4851,
4852,3.9962062965062444
4853,3.369764534696811
4854,3.7522811734936976
4855,
4856,3.3683139738361674
4857,3.3497695756870547
4858,3.9291546372943777
4859,3.918724276152556
4860,4.056962015785152
4861,4.116041344503989
4862,4.334751285609375
4863,3.715826267750368
4864,4.35466311102864
4865,4.109243623099404
4866,3.56434943929411
4867,3.7116398275155222
4868,3.983990176216289
4869,
4870,3.8114806190151334
4871,3.3074769774851633
4872,3.9744065676722857
4873,4.546902128289731
4874,3.7049042115373214
4875,3.8236974130515637
4876,3.915383641576713
4877,3.7891628628129044
4878,3.9512926235379093
4879,3.358576994898307
4880,3.921222915808487
4881,
4882,3.9891875562825825
4883,3.321978578031457
4884,3.698676024897706
4885,3.617696107538018
4886,3.9341041934217422
4887,3.5199031888339283
4888,4.033044370356362
4889,3.7729097066751756
4890,4.309274774317941
4891,4.1992026643002625
4892,4.364316560712384
4893,3.722234887248783
4894,4.336505992603354
4895,
4896,3.92433457854157
4897,3.7863224272320193
4898,4.114080490874927
4899,3.4234679475138488
4900,4.550315243663004
4901,3.7089386654976475
4902,4.450721645393281
4903,3.8671605068375055
4904,4.090669046805287
4905,3.6464307646549723
4906,3.854518849382674
4907,3.7361899818177684
4908,4.0519854222832805
4909,4.062431495522455
4910,4.141431317912281
4911,3.780778299758944
4912,4.0256381314768745
4913,3.781972606494286
4914,3.4998452359346617
4915,3.7581895200631315
4916,
4917,3.876739223947811
4918,4.055193320368161
4919,4.173969708262725
4920,4.185989706319686
4921,4.055193320368161
4922,3.8651087792923606
4923,3.8493955646733062
4924,3.83459084416323
4925,4.005345830303672
4926,3.9606791129281085
4927,3.573868080258255
4928,3.78834329836598
4929,3.4405629977365164
4930,3.427681812543722
4931,4.403342581839665
4932,4.001790674932083
4933,3.4340146618437464
4934,4.344976131849854
4935,
4936,4.0047518321398385
4937,3.7614740204937744
4938,4.175815664601022
4939,3.6809812154433326
4940,4.047324267373959
4941,3.983795640305985
4942,3.5059359664384346
4943,4.384143209882875
4944,4.270955843177276
4945,3.612907841577811
4946,3.7838164657321443
4947,3.4430072577582322
4948,4.081904392258727
4949,4.080966389860681
4950,4.185806556361715
4951,4.034419753605792
4952,3.6654820987211263
4953,4.03815434809789
4954,3.8209594703460743
4955,3.8318326504844733
4956,3.650148807729205
4957,3.580681586139621
4958,3.1615660251833804
4959,4.045632349082909
4960,3.946836877023729
4961,4.211348060602122
4962,3.8769516822256285
4963,4.444380399631976
4964,3.8117667054208035
4965,3.71999119370985
4966,3.8128345902178915
4967,4.1200941037093335
4968,3.46197052919616
4969,
4970,4.141385625949958
4971,3.520379175438676
4972,3.875537073282473
4973,3.744555228490765
4974,3.5722749028013046
4975,4.079560022417631
4976,3.4530375186096056
4977,3.699942543185931
4978,3.152573832252775
4979,4.158164920875351
4980,3.8590239277057266
4981,4.036897743206455
4982,4.018786838127019
4983,4.371086389845726
4984,4.379495561799565
4985,3.830760883105802
4986,4.125699547157824
4987,4.041306614438103
4988,3.8788312699147003
4989,4.213884828563787
4990,3.910938575955948
4991,3.4802501131678865
4992,4.073890272628111
4993,
4994,3.4141400454254938
4995,4.0428799771796236
4996,4.0479868350954895
4997,4.4993330904916595
4998,3.613614455069944
4999,4.246762219504628
5000,3.5500260056576507
5001,3.5173139587288884
5002,3.6031785802742893
5003,3.2674814018273786
5004,3.679888496658294
5005,4.219007277458023
5006,3.965368831897024
5007,4.086701701661119
5008,
5009,4.12217338890521
5010,4.205445328953611
5011,3.897792109929966
5012,2.8950166336041248
5013,3.514754305788905
5014,3.5241210939835352
5015,4.1889028194901154
5016,4.285392076518025
5017,3.324334193548554
5018,3.820840879289204
5019,3.7779008495059623
5020,4.4425364258563524
5021,4.204061366819752
5022,4.579370822769663
5023,4.025561669115784
5024,4.32562086953652
5025,3.3869247064404533
5026,
5027,
5028,3.793778517115904
5029,4.214807510225133
5030,4.177664966360649
5031,3.8444910414652385
5032,4.566934846475845
5033,3.1144730611647278
5034,3.9527136701868204
5035,3.8344135386850953
5036,4.150009106852643
5037,3.9572041022467994
5038,4.260933084970336
5039,4.005723931319282
5040,3.964453623598891
5041,3.7839619027777047
5042,4.168503169025203
5043,4.036292522748171
5044,4.042026062679563
5045,4.22515300109464
5046,4.041074104287444
5047,4.177664966360649
5048,
5049,4.175146302572895
5050,3.5227605013510876
5051,3.289596319279468
5052,2.9907437061253974
5053,4.109093444938517
5054,3.8278251714459657
