,sum_entropy
3901,107.06971923563233
3902,251.31955156491188
3903,1060.3531225602728
3904,107.06971923563232
3905,96.00239778675544
3906,0.3826208560182447
3907,190.58536828381685
3908,256.050262043393
3909,159.84842953707508
3910,86.69319568218272
3911,166.42374300742566
3912,211.9632124143418
3913,75.800835376171
3914,445.4980809655648
3915,611.6143816291391
3916,150.60939461093284
3917,278.6226319463035
3918,524.0726729384006
3919,140.80231012502705
3920,241.60639634442555
3921,100.41184707245561
3922,153.85755573677517
3923,451.5108940407254
3924,529.508993819615
3925,79.35609728142398
3926,120.85132212843992
3927,377.3263072913754
3928,146.5616691818662
3929,237.14058239605808
3930,891.4448642451883
3931,93.77777345647019
3932,719.3683888359708
3933,97.72394906146494
3934,238.819316281647
3935,177.75121077386405
3936,186.72429524898178
3937,958.6470416257084
3938,324.6795689635291
3939,229.46432345180648
3940,185.44416735792998
3941,370.9268521423633
3942,494.8581570553361
3943,280.29156736774684
3944,209.49407453558686
3945,218.2056453806642
3946,417.2587322679882
3947,531.2992649314415
3948,238.44431387760574
3949,124.15337328044583
3950,1571.9767511961963
3951,153.1003613861443
3952,277.55705028661066
3953,83.17448004845191
3954,238.99470984641505
3955,1592.6200011132237
3956,1063.1699668530803
3957,951.5144251488625
3958,0.3826208560182447
3959,54.95524356845908
3960,134.74390874953357
3961,471.43231865412776
3962,742.2050490295444
3963,519.4358998851213
3964,278.7248290966666
3965,217.51744559636623
3966,334.63602740233154
3967,241.6315311678934
3968,263.1212831033848
3969,103.37667484031932
3970,166.07111527437164
3971,141.16793800446436
3972,524.2341089717036
3973,384.98228394460745
3974,56.33403304200705
3975,83.51213006924883
3976,87.38933729992824
3977,392.3368524106806
3978,473.49825862629626
3979,44.39772351607398
3980,248.81193536606528
3981,229.8156948869379
3982,58.32709062471318
3983,176.92201584560837
3984,135.63006897191667
3985,1119.4451089147622
3986,464.9154431759654
3987,351.45024047909976
3988,277.5732343505805
3989,95.83410140593327
3990,170.21208529250393
3991,123.28605936167655
3992,131.70608309440152
3993,605.2912731492534
3994,275.39608066283216
3995,203.97139775181418
3996,294.55492964973143
3997,299.39014545164434
3998,156.7183011288505
3999,962.7619814785847
4000,231.34452044820165
4001,1488.8223735878732
4002,49.18390009890966
4003,128.99653046889
4004,289.8340164092775
4005,1557.3935614634183
4006,651.0619966112472
4007,228.48464045061058
4008,230.8823177720414
4009,1034.0254146284292
4010,208.1820048990925
4011,555.1659457595172
4012,135.2532516797456
4013,757.9749266686212
4014,133.5229845131131
4015,169.5517375247542
4016,84.79671071808228
4017,126.02558442317488
4018,1090.2484306420056
4019,109.55037569223921
4020,63.746162091148825
4021,110.66015452209706
4022,941.6323669886139
4023,88.39905741170665
4024,1429.3875904612942
4025,297.9427722019083
4026,408.2885198566943
4027,542.2136244074471
4028,112.66099641008796
4029,239.61150327244206
4030,89.41938205256696
4031,101.18165505445025
4032,174.4387270991712
4033,109.44783015870955
4034,75.61736437861403
4035,844.829904381203
4036,178.67294848007978
4037,68.13507290730674
4038,280.2504646584981
4039,178.60249279016745
4040,290.4875808962608
4041,1283.8363515650835
4042,505.0110377589418
4043,1880.776467253935
4044,364.12811282742916
4045,199.15222979485517
4046,89.36626163922122
4047,100.11481087323212
4048,51.29610558128921
4049,226.7991239609882
4050,230.13958142245818
4051,129.83576021209535
4052,259.0910247929982
4053,64.68390076303082
4054,56.30722278605594
4055,752.8440452869078
4056,71.17686032081558
4057,60.253414988668155
4058,1.509637891995839
4059,2315.6016200822505
4060,159.4013208559976
4061,559.5956739287141
4062,1020.5444899543065
4063,60.92024644357851
4064,143.95540782321257
4065,297.31191199363707
4066,247.93560555601286
4067,165.0048688624982
4068,80.81837874049938
4069,234.931514318465
4070,106.91298856787343
4071,177.90809159238773
4072,211.60064212154458
4073,430.05681585946115
4074,632.5091643791036
4075,281.61840488295417
4076,85.16459513442074
4077,350.2661950105353
4078,104.48899916196376
4079,8.726237695151502
4080,398.1233703147083
4081,91.42696372166328
4082,395.2854364565462
4083,173.01768171219814
4084,206.36216915652886
4085,620.1648574409506
4086,1807.1738091277966
4087,265.27069183325
4088,139.2997388758215
4089,374.0841309776692
4090,424.62667352491246
4091,764.6399287653248
4092,440.7349930655233
4093,35.03708735052911
4094,868.1472721122187
4095,226.84923349656142
4096,699.6684576610478
4097,237.52407194778502
4098,351.9016631880997
4099,1145.3042091995403
4100,159.32173075335461
4101,97.72394906146494
4102,148.14051177627343
4103,708.2905634264031
4104,206.095692483856
4105,509.671230775092
4106,201.6414588321865
4107,286.9769985046178
4108,287.1331407310748
4109,416.05210122352986
4110,115.20532438478256
4111,690.9415332070841
4112,252.63840775538824
4113,78.72951418529087
4114,114.7055949528278
4115,155.04649845972205
4116,150.29572128771318
4117,90.61763748119478
4118,281.0278654592829
4119,97.52321570407749
4120,218.74696132248746
4121,1647.813936038561
4122,540.6288873292526
4123,352.00547082481546
4124,411.04915761708395
4125,16.4672562425381
4126,591.1983219142811
4127,1147.593242130147
4128,364.796966930294
4129,387.3783082712683
4130,330.09870626699916
4131,2453.4845125851148
4132,125.63233292200655
4133,711.5712947245278
4134,348.78958822927706
4135,605.2912731492534
4136,760.4443631788041
4137,502.5756434804996
4138,89.5331434054412
4139,209.1472417421931
4140,502.5756434804996
4141,424.63057002817277
4142,159.5688125369191
4143,266.1815956987684
4144,0.3826208560182447
4145,612.7028506850871
4146,135.55766907129566
4147,325.8081907208299
4148,325.8081907208299
4149,899.9755162306424
4150,448.7484598878931
4151,401.5604822060127
4152,822.2388634614836
4153,239.893494146638
4154,232.2937939104566
4155,426.33472991036865
4156,133.95410240896237
4157,826.5293145163623
4158,1185.6493489476727
4159,141.02577381450095
4160,606.0623133505653
4161,278.240049031465
4162,328.3324927452989
4163,788.5218794056179
4164,430.05681585946115
4165,286.8653970392742
4166,656.7713180355001
4167,760.4443631788041
4168,2027.8851433914497
4169,828.1387785201428
4170,73.20022474361122
4171,268.59664345707097
4172,282.0661638286029
4173,66.22986866117684
4174,345.9586153787856
4175,173.8994612355698
4176,313.43166812819163
4177,63.95292339322587
4178,108.92301928688735
4179,112.52006934854089
4180,147.0723796062747
4181,62.283145885063306
4182,179.51210540813196
4183,123.83128454514684
4184,161.09541350238825
4185,806.7272811618203
4186,460.8636207585795
4187,157.5211737395716
4188,380.0379139900791
4189,175.3875834559237
4190,177.58812707163506
4191,359.5276305006311
4192,343.6181812516333
4193,537.6233724322971
4194,369.5602453534308
4195,58.88514175931909
4196,451.3366939550249
4197,190.06646774334567
4198,313.5527746203342
4199,0.3826208560182447
4200,366.92102629665453
4201,538.820883451249
4202,1452.7820213904215
4203,529.508993819615
4204,4848.726055724885
4205,1050.4446030765848
4206,191.10328775539455
4207,93.44238579395783
4208,161.99777594602466
4209,525.8651968248206
4210,142.45843888498828
4211,148.80696921783775
4212,155.63105010391035
4213,653.0151705979932
4214,393.76698595127823
4215,239.61150327244206
4216,331.22170968273343
4217,109.74866276736819
4218,0.3826208560182447
4219,999.8568034843038
4220,85.3860099283538
4221,218.71604820959942
4222,145.92142556904824
4223,346.0951447691638
4224,97.72394906146494
4225,885.7436017706956
4226,167.75835044884505
4227,1258.7202011734432
4228,202.4253570360551
4229,142.24795737491561
4230,100.45236616769182
4231,218.37398322057072
4232,172.77397614157815
4233,218.8259497889128
4234,144.51992708749992
4235,932.3941893928022
4236,93.86766957570627
4237,655.5706347823527
4238,490.5400839462771
4239,142.24795737491561
4240,271.9181132104
4241,469.728266656637
4242,95.4384666725191
4243,106.0548041936979
4244,88.29455041144396
4245,132.248055237545
4246,910.8026045611759
4247,132.5975014159609
4248,99.22700979631409
4249,81.55603736658085
4250,324.5973201705092
4251,136.18383064789924
4252,81.9107630529855
4253,364.8161193832438
4254,105.02400119726242
4255,182.2638076642387
4256,91.42525519848567
4257,177.26879665290878
4258,187.4333092099598
4259,207.30305022926774
4260,286.3660511742486
4261,210.0572160707719
4262,835.0543156465124
4263,555.9246921164241
4264,312.6197545527313
4265,197.43923773268247
4266,177.9905928294955
4267,81.24299177870255
4268,257.9581874765293
4269,605.3689324439878
4270,135.7302007767544
4271,45.66605980441192
4272,510.20521935170837
4273,174.49810239554006
4274,486.3498633228562
4275,0.3826208560182447
4276,84.97003647711367
4277,69.96342056568493
4278,114.13275197666509
4279,549.5848555917274
4280,158.53728919409565
4281,827.3916549903435
4282,54.87469199854637
4283,84.48587219806842
4284,347.8644992133853
4285,1146.9992097173872
4286,485.18522369652254
4287,281.85579208235066
4288,662.9292922889992
4289,0.3826208560182447
4290,0.3826208560182447
4291,0.3826208560182447
4292,0.3826208560182447
4293,0.3826208560182447
4294,0.3826208560182447
4295,0.3826208560182447
4296,189.3549708228137
4297,291.0044936865322
4298,450.8289526504939
4299,117.35550655793283
4300,207.28295038682808
4301,110.51052365776971
4302,298.41778548235607
4303,237.28279435579856
4304,91.38973386146665
4305,189.58798845399056
4306,178.08591453965158
4307,137.38043901954845
4308,8.862235019233639
4309,208.22888403572608
4310,415.5012483455906
4311,271.41924854214875
4312,78.33075254693358
4313,579.7296739133753
4314,289.54374253499833
4315,407.16764422487114
4316,171.04579837333327
4317,476.94393724011326
4318,464.79494410608504
4319,359.42693396898557
4320,256.07489409651765
4321,256.07489409651765
4322,520.514983999321
4323,326.59117633294755
4324,53.047356296751914
4325,241.99694818215835
4326,165.45097498379536
4327,284.45721148509875
4328,403.57702648290257
4329,449.4454501510488
4330,581.9469328356273
4331,70.155394001843
4332,623.852881745263
4333,0.3826208560182447
4334,1036.833468102596
4335,404.65348867716415
4336,63.40951706455098
4337,357.51828789005947
4338,648.6803796302564
4339,149.08898474420886
4340,854.7980866528643
4341,381.46900910783313
4342,257.24438150281213
4343,303.90580438238095
4344,244.52426513196775
4345,94.89308212793317
4346,222.22863205172024
4347,877.6991601529118
4348,196.22810067350082
4349,356.26576072145826
4350,751.919795205557
4351,154.66028233877356
4352,95.27878268904179
4353,385.94549361941864
4354,213.00606322015489
4355,313.656885913693
4356,0.3826208560182447
4357,80.29498292128591
4358,74.64355388197376
4359,214.73550488647274
4360,431.624828569638
4361,155.81132219228567
4362,97.47116768653527
4363,282.31877114612234
4364,842.9946427481722
4365,638.6544548258673
4366,435.8495009727348
4367,248.3753672577639
4368,282.9794483520884
4369,64.59401062156981
4370,122.62236682803463
4371,151.1270942880276
4372,773.0346031126253
4373,898.2519579462953
4374,640.7860227748226
4375,243.67274318701857
4376,575.3184952287232
4377,268.59664345707097
4378,511.2976164844269
4379,424.075347226524
4380,444.9322300040064
4381,91.76399504665294
4382,438.4699109874559
4383,0.3826208560182447
4384,175.70901663839734
4385,238.10095621165667
4386,153.11310326318576
4387,120.08600419987165
4388,311.747270118505
4389,76.64419412279194
4390,364.12811282742916
4391,1058.187298237037
4392,714.2955241962628
4393,1029.4942793079142
4394,79.62712537872046
4395,598.3518494546564
4396,338.7025639997775
4397,178.35576182908386
4398,218.64235388104314
4399,725.9678235349589
4400,387.31885840889964
4401,530.3806183299306
4402,604.9906809201052
4403,85.44480453592803
4404,299.37897947392105
4405,265.7395565603684
4406,254.18588457375424
4407,465.9171889330077
4408,1133.0137003490784
4409,58.87232938354646
4410,324.30226192242174
4411,386.7646150323296
4412,439.1232224649473
4413,241.41592392670137
4414,127.26979463894715
4415,169.71877385393464
4416,253.03520337089688
4417,34.26045509826422
4418,183.91533736412705
4419,395.29808687165604
4420,0.3826208560182447
4421,93.44921681518787
4422,129.74046857192877
4423,117.91821792874438
4424,91.8189310674107
4425,266.09675473007195
4426,411.25603457061084
4427,297.3997294003008
4428,82.43688872325173
4429,394.19365096793103
4430,870.1396291503644
4431,166.65418708540372
4432,518.8238876433076
4433,551.1197812834467
4434,261.68562073100696
4435,208.1820048990925
4436,183.2305770738051
4437,129.61723510621118
4438,211.92156394385626
4439,115.99693731342734
4440,179.6068575771053
4441,129.26201594582193
4442,204.3171338272879
4443,120.88045510252478
4444,89.2761521236958
4445,551.1197812834467
4446,414.1683366406202
4447,232.93093024193834
4448,394.8553509786998
4449,208.1820048990925
4450,110.78015987059457
4451,251.1993307330504
4452,136.48384376832064
4453,350.3610144795045
4454,86.46716798803301
4455,0.3826208560182447
4456,510.20521935170837
4457,151.7412393018468
4458,73.51951994901688
4459,177.67969191848192
4460,1558.9745192449013
4461,671.669202416048
4462,523.0665788997154
4463,195.47567087833116
4464,166.5058940513227
4465,168.58152380628803
4466,61.87534771454047
4467,101.1630111184181
4468,178.3133331618842
4469,291.0044936865322
4470,283.2890277658114
4471,591.9264175721117
4472,120.86848892804552
4473,646.3364498614341
4474,308.19679081383214
4475,148.65273169006414
4476,698.0923622136327
4477,244.58272335899906
4478,280.1311025582584
4479,136.8962216334774
4480,86.21123379195191
4481,945.0533374531483
4482,633.1441161263085
4483,90.63896596379408
4484,524.3501522835074
4485,168.6421862254833
4486,676.4186396505842
4487,323.0109929247947
4488,561.8259973736716
4489,413.5189852199354
4490,199.8127002653705
4491,323.43180118950795
4492,647.5344737370227
4493,358.47301087829163
4494,629.9860356157709
4495,573.8335056418683
4496,236.77792026187217
4497,85.3283615916761
4498,170.20825643731206
4499,373.87273280574607
4500,209.99800869144792
4501,84.56068632170177
4502,84.56068632170177
4503,268.98616266677675
4504,251.86136646129464
4505,157.4246845765652
4506,734.1381580496472
4507,284.6246616846601
4508,206.83428552675215
4509,1356.6516720710304
4510,85.76342407135765
4511,402.87997491733034
4512,747.0711167261065
4513,252.13122930394917
4514,171.3177636041295
4515,1097.2572554162407
4516,110.34684135734011
4517,194.45703360050655
4518,187.03058614525938
4519,213.54216651247845
4520,661.4054557746118
4521,259.64273712926365
4522,368.6984492816944
4523,962.8061292356626
4524,1392.6674368753163
4525,968.9276062451886
4526,97.72394906146494
4527,242.1525513125832
4528,127.0146504631724
4529,232.00136804377004
4530,148.51342215081263
4531,808.2798307782745
4532,33.98157258663251
4533,114.55229817531378
4534,155.79688724331484
4535,475.0801729621518
4536,113.30514515168042
4537,426.73797483432895
4538,620.354959616509
4539,209.72852669464484
4540,99.38826134150266
4541,1388.3341772246367
4542,0.3826208560182447
4543,51.424609730150884
4544,609.750274679755
4545,160.73081967965157
4546,608.0265997670892
4547,270.9513582978031
4548,482.0051468101954
4549,198.39808235334883
4550,131.40894628393656
4551,348.84582212797
4552,454.8057720660707
4553,292.2590786260177
4554,85.89984365020368
4555,459.2777325840733
4556,239.67835843223216
4557,255.41444367726615
4558,797.4826426500445
4559,1392.6674368753163
4560,926.657644899092
4561,132.443114579332
4562,730.030546553338
4563,55.5675556953117
4564,121.51961602817555
4565,0.3826208560182447
4566,579.8709920406092
4567,224.0812586741511
4568,190.06646774334567
4569,982.6607742155611
4570,97.72394906146494
4571,128.17246663566664
4572,2049.1362158933766
4573,0.3826208560182447
4574,634.2968874416686
4575,463.0580947712595
4576,251.1993307330504
4577,155.13335606727432
4578,502.5756434804996
4579,0.3826208560182447
4580,387.8624681967077
4581,446.8004449523698
4582,89.62574140186936
4583,403.40713985827983
4584,29.068762191537118
4585,1367.280193392284
4586,451.1297178207297
4587,135.29831753168398
4588,343.22236997076715
4589,2054.8039859460205
4590,126.05217258411395
4591,241.94294270910933
4592,378.3986219616325
4593,171.56313095027988
4594,97.72394906146494
4595,158.42070468087408
4596,897.624144178779
4597,477.90336611135314
4598,282.0661638286029
4599,0.3826208560182447
4600,140.710695653355
4601,109.89030836424124
4602,238.5095961739546
4603,443.7251698123823
4604,123.90712744188724
4605,39.416124892110446
4606,78.03474176225042
4607,941.4935504638944
4608,229.67278765876162
4609,251.86136646129464
4610,294.55492964973143
4611,98.00671441540533
4612,422.3796897364638
4613,242.73809403585201
4614,324.6100600857288
4615,448.68604630106483
4616,347.8644992133853
4617,195.15343104838516
4618,201.42988231276564
4619,276.09102961449474
4620,183.29613883112052
4621,44.613657453740636
4622,97.72394906146494
4623,97.72394906146494
4624,138.39151307066092
4625,440.7349930655233
4626,795.5019064978941
4627,596.4403419863486
4628,208.3011383911468
4629,155.85665305599895
4630,1185.6493489476727
4631,97.97053639554426
4632,280.8979746579835
4633,717.50686496623
4634,452.53328184980205
4635,159.67830188417943
4636,305.2596057931348
4637,242.74626118672788
4638,314.2264554127798
4639,244.57882958897062
4640,686.6765068056485
4641,250.16199116271397
4642,910.8026045611759
4643,181.35189737136508
4644,70.93340981378186
4645,342.35687219638777
4646,733.8722458800097
4647,110.19535379543457
4648,580.8474125714781
4649,430.05681585946115
4650,129.7166505184023
4651,543.0512218329582
4652,218.4206597894647
4653,210.08049939682365
4654,706.2229369599778
4655,208.715374407665
4656,349.18286434607006
4657,40.366609492306054
4658,510.0571936765689
4659,807.75600512293
4660,1075.0260014664782
4661,0.3826208560182447
4662,300.49855884569104
4663,391.5753154705562
4664,89.51300089871026
4665,294.73287750857065
4666,577.1729911126783
4667,223.91980182026194
4668,202.91170365193057
4669,324.0566998117252
4670,51.016277131324856
4671,112.29053215341676
4672,111.3995269659308
4673,206.8211865907651
4674,110.41316899370347
4675,488.3557603089592
4676,440.49698649975653
4677,58.432518956214984
4678,158.98028423137615
4679,320.39913369770585
4680,1497.188508002324
4681,111.97066809359454
4682,80.30985919634007
4683,144.51992708749992
4684,474.23410734956434
4685,663.2618158809499
4686,97.30192551004113
4687,144.1528332624656
4688,251.1993307330504
4689,653.0321333417951
4690,376.76315705253296
4691,103.78596025135899
4692,69.16691706270741
4693,66.04593894071431
4694,126.05217258411395
4695,548.2294979691634
4696,1015.7937837449606
4697,431.62482856963805
4698,353.89138742904896
4699,668.624834026701
4700,502.5756434804996
4701,285.7813047812296
4702,0.3826208560182447
4703,429.09419932200836
4704,719.5634158017136
4705,207.942246193191
4706,1027.139378777348
4707,234.6311425624013
4708,181.33932357764775
4709,205.22501553925522
4710,160.50731861139505
4711,160.6929423117869
4712,1589.3299829631785
4713,259.35701329284484
4714,431.62482856963805
4715,711.5712947245278
4716,73.92816501878127
4717,232.175836904287
4718,252.20260366224693
4719,934.2732618361887
4720,420.7736604361154
4721,494.58605662671806
4722,162.63700243025258
4723,206.46294669280397
4724,1494.3339997729613
4725,83.66225256507046
4726,218.0826051071194
4727,313.1355753632663
4728,220.20250505741663
4729,164.44423575094837
4730,291.0044936865322
4731,335.6839726113743
4732,161.96041169303166
4733,193.52448403772212
4734,781.8379127307791
4735,40.508187670824725
4736,241.88422355034848
4737,97.72394906146494
4738,157.99104976254296
4739,88.85212393856891
4740,854.7980866528643
4741,173.86598635858203
4742,257.3737419279232
4743,40.97896124317014
4744,1041.0010383665838
4745,149.26049259410357
4746,263.602806581693
4747,192.4503627487747
4748,267.10072852024365
4749,0.3826208560182447
4750,200.46972253562694
4751,117.78605037538617
4752,685.6238623337911
4753,163.4354310049522
4754,235.69952010329519
4755,447.28078751054517
4756,149.08898474420886
4757,1753.5987316838975
4758,210.69551844122856
4759,173.28045289369894
4760,574.7377245855607
4761,49.312782311686206
4762,348.20649536175756
4763,103.20653798865577
4764,209.49407453558686
4765,195.6998741246063
4766,208.632862790195
4767,427.60760952773325
4768,0.3826208560182447
4769,148.46746519417104
4770,505.45495958892127
4771,328.7142061052883
4772,458.857320859838
4773,849.2944736496206
4774,12.024670919872653
4775,614.997096175568
4776,276.8163278945376
4777,272.38469627074505
4778,409.26762378608214
4779,109.11475298447692
4780,285.3690239160799
4781,30.802387640564866
4782,112.51208183613223
4783,397.0726527427571
4784,154.92747841925888
4785,117.35550655793281
4786,290.2107921937657
4787,362.98299415424844
4788,112.42659865255897
4789,693.3196692656917
4790,155.1992942455537
4791,249.80534133875892
4792,363.5130197426477
4793,143.57498381771262
4794,268.59664345707097
4795,259.3592431238324
4796,208.30682543440466
4797,1331.4070695561527
4798,79.54570056161124
4799,241.88422355034848
4800,221.4652769274525
4801,0.3826208560182447
4802,477.107696707269
4803,983.0840079359295
4804,88.53005797452174
4805,228.7469311321161
4806,430.89903489503797
4807,404.37273473077914
4808,41.080456461719024
4809,576.7274231233163
4810,135.52020361674323
4811,443.73493366407433
4812,488.9489147784872
4813,258.2338380054012
4814,108.92301928688735
4815,248.19358165363698
4816,151.57917239198497
4817,372.67628897308504
4818,234.49206218223316
4819,265.7395565603684
4820,102.85521455468549
4821,138.24169377240682
4822,282.9794483520884
4823,205.71680416359968
4824,36.779327287663506
4825,109.00358339040018
4826,313.3007779462484
4827,118.96447791701831
4828,97.72394906146494
4829,353.85871566004965
4830,571.8359532559765
4831,69.63068730621757
4832,0.3826208560182447
4833,606.5839295255848
4834,211.6339806817478
4835,72.3136173483505
4836,740.6302680455022
4837,555.9764265225924
4838,412.0923006825469
4839,73.86329940843851
4840,224.22993992497794
4841,112.33398994321652
4842,688.1650662787329
4843,430.89903489503797
4844,384.03831401797447
4845,112.53222720661547
4846,0.3826208560182447
4847,296.9103619405429
4848,105.39874118197791
4849,854.404558471069
4850,102.63708308495026
4851,446.7607364768225
4852,88.82498513467542
4853,591.8135997421381
4854,303.7841237150436
4855,93.4025200734827
4856,282.28574261354055
4857,326.7715086134424
4858,0.3826208560182447
4859,490.73951462929097
4860,398.85868325891624
4861,115.38264031985086
4862,1028.1779566204154
4863,79.13547815614876
4864,89.32194185011173
4865,227.26156770254138
4866,397.8323438525101
4867,247.62245165020084
4868,151.1270942880276
4869,191.83520989257815
4870,180.15559177570213
4871,332.7399699716374
4872,366.5617119776859
4873,155.85665305599895
4874,49.24630200761058
4875,389.58702348093414
4876,49.34883080029111
4877,836.3118793062763
4878,84.28123597419906
4879,104.36634500456837
4880,558.6592980152365
4881,181.5815802212118
4882,1125.6635773029893
4883,79.35701318787811
4884,166.75697976617067
4885,131.5606327634156
4886,56.659181579341386
4887,150.89949562322255
4888,348.84582212797
4889,804.0500883086593
4890,80.22679227966702
4891,457.80237615428564
4892,0.3826208560182447
4893,107.50322701064297
4894,251.1993307330504
4895,64.41267585491725
4896,102.59845916571798
4897,251.1993307330504
4898,407.9502283786949
4899,74.14930126589273
4900,157.18680395542447
4901,66.80432139953935
4902,636.4300073090494
4903,436.5279374490207
4904,90.44015140090693
4905,278.240049031465
4906,169.6079643510746
4907,226.1261790437523
4908,255.36309845001722
4909,300.93646730577575
4910,862.1502140843028
4911,513.4216509279967
4912,971.9748056719618
4913,80.78691647623756
4914,692.2280496265747
4915,673.6843879436541
4916,206.37648562708017
4917,695.6637485119713
4918,157.2515382772474
4919,247.27017231738117
4920,1688.9455509824743
4921,111.97274021568896
4922,544.6177418387125
4923,826.8772992676973
4924,73.11088399272964
4925,153.97436854075613
4926,187.7611117683458
4927,146.47717525158217
4928,584.9813488837185
4929,461.42594920632513
4930,603.2816026336503
4931,1809.8634144204577
4932,599.871687188297
4933,73.49281921711587
4934,505.3906084942407
4935,258.90738300677526
4936,417.7208643408129
4937,453.540800060649
4938,58.7342703457191
4939,241.3316243277176
4940,60.327789728653386
4941,241.21779034589676
4942,1185.6493489476727
4943,885.7436017706956
4944,0.3826208560182447
4945,463.79849825866853
4946,161.84033096956574
4947,613.438102553665
4948,445.0674941154107
4949,1635.7105499158083
4950,243.68387516439805
4951,226.64135907628855
4952,401.4382263217478
4953,969.0488536843906
4954,539.9317292969217
4955,101.28475991774843
4956,1134.8000948852577
4957,212.8348532382625
4958,369.56024535343073
4959,62.19889412485564
4960,489.49778982638503
4961,149.49879522949612
4962,177.9905928294955
4963,849.2944736496206
4964,91.42696372166328
4965,797.4826426500445
4966,901.8006692383573
4967,99.03304954155195
4968,0.3826208560182447
4969,287.85491285600244
4970,1019.2414369324807
4971,500.58600857384164
4972,53.32674145439498
4973,275.28992236063027
4974,426.18056221781694
4975,391.45344471197825
4976,569.1890585879077
4977,86.48236113823044
4978,81.07584628848345
4979,155.3271163339643
4980,69.52846393905486
4981,192.8583949124845
4982,130.23556602477402
4983,0.3826208560182447
4984,504.59189000303235
4985,546.2825206524493
4986,510.3143651276917
4987,2453.156940438752
4988,424.5397990934407
4989,683.422620061799
4990,252.47322449297482
4991,188.4730247094478
4992,502.5756434804996
4993,234.37354096415675
4994,334.57652197357436
4995,76.62234993511684
4996,667.7213589478829
4997,227.88415851456236
4998,88.3374410483889
4999,237.91152747903206
5000,197.51201294466205
5001,54.708949408873806
5002,81.07431968256947
5003,326.92362164816507
5004,84.6976444614542
5005,135.2532516797456
5006,595.391025603905
5007,169.58871301303753
5008,580.9836131324001
5009,155.22989645381102
5010,645.9929904230571
5011,84.56701751322795
5012,1175.7544254909026
5013,694.1971899678316
5014,209.0390511318333
5015,146.5001606385413
5016,337.86888059476564
5017,70.09823043555633
5018,316.28150169972
5019,1042.7859348564573
5020,326.92362164816507
5021,0.3826208560182447
5022,395.9106823047222
5023,474.1835977343616
5024,450.8289526504939
5025,605.998848900595
5026,968.7266750937462
5027,48.98819070156863
5028,117.91821792874438
5029,197.3670585302288
5030,673.0507134011198
5031,54.550283033601524
5032,183.4876318582989
5033,301.8797466628578
5034,854.836038197458
5035,1497.188508002324
5036,369.7482821177643
5037,321.44190966106544
5038,518.9041709605906
5039,108.18065017016133
5040,167.4938107565582
5041,800.7242209846853
5042,174.34140136589465
5043,909.0406966988307
5044,0.3826208560182447
5045,0.3826208560182447
5046,103.33510856893392
5047,601.9553662440729
5048,261.9733509952741
5049,247.51552432204812
5050,686.4044314922907
5051,263.1212831033848
5052,166.18811981181193
5053,0.3826208560182447
5054,369.56024535343073
5055,133.56407554006137
5056,1166.687936586609
5057,372.7145613046041
5058,310.27888104894157
5059,629.9860356157709
5060,94.93560622551065
5061,213.3534958893106
5062,492.02059764718695
5063,52.76246597404412
5064,149.63902098266135
5065,475.2337992153545
5066,874.931545676404
5067,82.02379339763758
5068,109.87895920866072
5069,95.1750419704393
5070,186.63781894941917
5071,306.60332805020505
5072,398.7062029595529
5073,0.3826208560182447
5074,302.71593032694335
5075,159.7753154449276
5076,131.70331361993863
5077,956.8971665489021
5078,297.4911200632698
5079,238.02309598348134
5080,271.71499573522846
5081,202.22046934732748
5082,45.37737051425188
5083,137.43981450270152
5084,25.768798826262675
5085,185.6707646654748
5086,215.98377014268735
5087,910.8026045611759
5088,188.49701393025433
5089,163.9286814654463
5090,513.2415053667515
5091,844.0446514778796
5092,91.72839082241097
5093,162.56270941330447
5094,223.33783844843825
5095,195.24048002954
5096,340.81152322204656
5097,115.44188230305221
5098,58.90660313602737
5099,152.56013545959408
5100,280.25029887501563
5101,182.61858642992826
5102,236.9905412659555
5103,658.7728100993594
5104,321.35633579340316
5105,402.12666998988794
5106,387.3783082712683
5107,594.9495972331313
5108,231.88761168154406
5109,166.48229382854043
5110,610.5542089113966
5111,255.36309845001722
5112,309.33088440955015
5113,1437.4856924709209
5114,317.8613802288752
5115,208.1820048990925
5116,102.56003100234089
5117,1294.2697792697293
5118,130.12026601439402
5119,505.45495958892127
5120,885.2103093387022
5121,524.3992693269464
5122,203.02099814074242
5123,106.46923160157525
5124,117.91821792874438
5125,167.5979207203164
5126,747.0711167261065
5127,82.35001282255067
5128,198.78400628817158
5129,117.9441407430806
5130,645.3053552254978
5131,125.95496590236074
5132,193.510130571175
5133,344.34791111827354
5134,296.0715729850135
5135,102.99183186829545
5136,87.38933729992824
5137,455.262855620593
5138,341.21828835981825
5139,113.56228606518353
5140,198.78400628817158
5141,74.51907674996733
5142,343.22236997076715
5143,105.72454047514992
5144,735.2891953229445
5145,313.13951566594744
5146,266.90517609786787
5147,279.6548262373092
5148,147.1237684597635
5149,216.15494464142247
5150,208.715374407665
5151,155.33236069876304
5152,358.63505580359674
5153,224.55329363273833
5154,101.85432938429462
5155,390.73411348226625
5156,453.6590424844515
5157,48.01800119656136
5158,110.98033840589662
5159,195.56217982765395
5160,177.43718407775614
5161,752.8440452869078
5162,512.6119865226824
5163,226.37407391726452
5164,605.3689324439878
5165,561.4181994203873
5166,258.03270365575224
5167,521.7373225926044
5168,293.03320977862757
5169,423.59724823706716
