,duration
5519,400.0
5520,2040.0
5521,7260.0
5522,2950.0
5523,3600.0
5524,5120.0
5525,2470.0
5526,1760.0
5527,10560.0
5528,4320.0
5529,4800.0
5530,3120.0
5531,6590.0
5532,1920.0
5533,16100.0
5534,4360.0
5535,3750.0
5536,
5537,2360.0
5538,1920.0
5539,2040.0
5540,1820.0
5541,9920.0
5542,1800.0
5543,4900.0
5544,
5545,3960.0
5546,2440.0
5547,1700.0
5548,
5549,4800.0
5550,2080.0
5551,1360.0
5552,3600.0
5553,3300.0
5554,3230.0
5555,1700.0
5556,1500.0
5557,1080.0
5558,5520.0
5559,3600.0
5560,1680.0
5561,10400.0
5562,3540.0
5563,3900.0
5564,2640.0
5565,4080.0
5566,2800.0
5567,2280.0
5568,1950.0
5569,5390.0
5570,4600.0
5571,2340.0
5572,2850.0
5573,3200.0
5574,12960.0
5575,
5576,1440.0
5577,120.0
5578,2100.0
5579,8040.0
5580,1080.0
5581,3120.0
5582,4600.0
5583,2520.0
5584,8120.0
5585,2840.0
5586,6520.0
5587,
5588,1380.0
5589,3540.0
5590,3630.0
5591,2740.0
5592,1300.0
5593,7200.0
5594,1140.0
5595,2160.0
5596,2600.0
5597,4040.0
5598,5840.0
5599,3440.0
5600,3960.0
5601,3420.0
5602,5200.0
5603,1000.0
5604,60.0
5605,2720.0
5606,4140.0
5607,600.0
5608,3010.0
5609,280.0
5610,1560.0
5611,2700.0
5612,1560.0
5613,2250.0
5614,720.0
5615,7920.0
5616,4400.0
5617,870.0
5618,4680.0
5619,3000.0
5620,2720.0
5621,4320.0
5622,6500.0
5623,3000.0
5624,2000.0
5625,15300.0
5626,1320.0
5627,6080.0
5628,3200.0
5629,3420.0
5630,
5631,2400.0
5632,1400.0
5633,2220.0
5634,7980.0
5635,3720.0
5636,4730.0
5637,2730.0
5638,1320.0
5639,2300.0
5640,2710.0
5641,1330.0
5642,4100.0
5643,
5644,
5645,570.0
5646,600.0
5647,3500.0
5648,1080.0
5649,720.0
5650,4400.0
5651,3630.0
5652,1200.0
5653,1440.0
5654,
5655,6390.0
5656,
5657,4900.0
5658,1480.0
5659,140.0
5660,2660.0
5661,2300.0
5662,3570.0
5663,4680.0
5664,2040.0
5665,3680.0
5666,1280.0
5667,5760.0
5668,1750.0
5669,3570.0
5670,240.0
5671,3760.0
5672,5650.0
5673,2500.0
5674,8160.0
5675,7560.0
5676,4720.0
5677,2760.0
5678,1710.0
5679,1500.0
5680,
5681,3840.0
5682,3300.0
5683,1820.0
5684,3560.0
5685,3320.0
5686,2000.0
5687,5440.0
5688,3600.0
5689,1000.0
5690,1050.0
5691,600.0
5692,1800.0
5693,9000.0
5694,4300.0
5695,
5696,
5697,5280.0
5698,6040.0
5699,
5700,2160.0
5701,
5702,1680.0
5703,3400.0
5704,
5705,4440.0
5706,3000.0
5707,3560.0
5708,16030.0
5709,
5710,1560.0
5711,2280.0
5712,9480.0
5713,4830.0
5714,3810.0
5715,21400.0
5716,1900.0
5717,5880.0
5718,700.0
5719,4150.0
5720,1500.0
5721,4080.0
5722,5600.0
5723,
5724,
5725,800.0
5726,1050.0
5727,400.0
5728,6500.0
5729,4400.0
5730,2000.0
5731,
5732,4160.0
5733,4400.0
5734,4690.0
5735,3240.0
5736,
5737,
5738,2400.0
5739,5200.0
5740,2100.0
5741,3000.0
5742,1820.0
5743,4200.0
